train_id,line,departure_station,arrival_station,scheduled_departure,scheduled_arrival,travel_time_min,stops,frequency,status,platform,direction,coach_count,ac_type
DMT-Y025,Yellow Line,Haiderpur Badli Mor,Model Town,05:05,05:17,12,4,Every 7 min,Running,2,Up,8,Full AC
DMT-G002,Green Line,Satguru Ram Singh Marg,Shivaji Park,15:50,15:56,6,3,Every 5 min,On Time,4,Up,8,Full AC
DMT-R014,Red Line,Netaji Subhash Place,Dilshad Garden,10:15,10:41,26,13,Every 7 min,On Time,1,Up,4,Full AC
DMT-G004,Green Line,Madipur,Rajdhani Park,13:50,14:14,24,8,Every 5 min,Delayed,3,Up,8,Full AC
DMT-R001,Red Line,Pratap Nagar,Pulbangash,22:25,22:28,3,1,Every 3 min,On Time,2,Up,6,Full AC
DMT-V007,Violet Line,Kashmere Gate,Kailash Colony,15:40,16:06,26,13,Every 3 min,On Time,1,Down,8,Full AC
DMT-G009,Green Line,Nangloi,Brigadier Hoshiar Singh,13:05,13:13,8,4,Every 7 min,On Time,3,Down,4,Non-AC
DMT-R023,Red Line,Inderlok,Kashmere Gate,06:45,06:55,10,5,Every 5 min,On Time,3,Down,6,Full AC
DMT-R021,Red Line,Rohini West,Tis Hazari,06:45,07:18,33,11,Every 5 min,On Time,4,Down,8,Full AC
DMT-G015,Green Line,Paschim Vihar East,Rajdhani Park,16:00,16:14,14,7,Every 5 min,Running,1,Down,4,Full AC
DMT-B008,Blue Line,Uttam Nagar East,Yamuna Bank,09:05,09:31,26,13,Every 3 min,On Time,3,Up,8,Non-AC
DMT-G020,Green Line,Punjabi Bagh,Maharaja Surajmal Stadium,10:10,10:31,21,7,Every 3 min,On Time,4,Down,8,Full AC
DMT-Y012,Yellow Line,Guru Dronacharya,Sikanderpur,07:15,07:17,2,1,Every 7 min,On Time,4,Down,6,Full AC
DMT-G022,Green Line,Madipur,Udyog Nagar,05:30,05:38,8,4,Every 10 min,Running,1,Down,4,Full AC
DMT-B012,Blue Line,Rajendra Place,Yamuna Bank,07:25,07:46,21,7,Every 5 min,On Time,4,Up,4,Full AC
DMT-B014,Blue Line,Moti Nagar,Noida City Centre,14:20,14:56,36,12,Every 5 min,Cancelled,1,Up,8,Full AC
DMT-V017,Violet Line,Govindpuri,Jasola Apollo,16:05,16:11,6,2,Every 7 min,Delayed,1,Down,8,Full AC
DMT-G018,Green Line,Shivaji Park,Rajdhani Park,09:00,09:27,27,9,Every 7 min,Delayed,2,Up,4,Full AC
DMT-Y009,Yellow Line,AIIMS,Saket,09:00,09:12,12,4,Every 7 min,On Time,3,Down,6,Full AC
DMT-Y015,Yellow Line,GTB Nagar,Kashmere Gate,12:15,12:23,8,4,Every 10 min,On Time,1,Down,6,Full AC
DMT-R006,Red Line,Rithala,Kanhaiya Nagar,21:15,21:29,14,7,Every 5 min,On Time,2,Down,6,Non-AC
DMT-V006,Violet Line,Govindpuri,Escorts Mujesar,13:00,13:30,30,15,Every 5 min,Delayed,2,Up,8,Full AC
DMT-B012,Blue Line,Barakhamba Road,Mandi House,15:00,15:03,3,1,Every 7 min,On Time,2,Down,6,Full AC
DMT-R019,Red Line,Kohat Enclave,Netaji Subhash Place,15:40,15:42,2,1,Every 5 min,Delayed,3,Down,6,Full AC
DMT-R008,Red Line,Rohini West,Seelampur,13:20,13:48,28,14,Every 15 min,Running,1,Down,4,Full AC
DMT-G022,Green Line,Satguru Ram Singh Marg,Paschim Vihar West,23:30,23:48,18,6,Every 5 min,On Time,2,Down,6,Full AC
DMT-V019,Violet Line,Harkesh Nagar Okhla,Jasola Apollo,11:50,11:52,2,1,Every 5 min,Delayed,1,Up,4,Full AC
DMT-R012,Red Line,Rohini East,Keshav Puram,08:35,08:43,8,4,Every 3 min,Delayed,1,Up,6,Full AC
DMT-V001,Violet Line,Kailash Colony,Sarai,22:00,22:20,20,10,Every 5 min,On Time,1,Up,6,Full AC
DMT-R016,Red Line,Rithala,Kanhaiya Nagar,14:05,14:19,14,7,Every 7 min,On Time,3,Up,6,Full AC
DMT-B012,Blue Line,Dwarka Sector 8,Rajouri Garden,19:50,19:58,8,4,Every 10 min,On Time,1,Down,8,Full AC
DMT-V023,Violet Line,Mandi House,Jangpura,05:50,06:00,10,5,Every 10 min,Running,4,Up,4,Full AC
DMT-B023,Blue Line,Dwarka Sector 8,Noida City Centre,07:55,08:49,54,18,Every 5 min,On Time,1,Down,6,Full AC
DMT-V004,Violet Line,Jama Masjid,Old Faridabad,19:10,20:28,78,26,Every 3 min,On Time,2,Down,6,Non-AC
DMT-Y010,Yellow Line,Vidhan Sabha,Race Course,19:15,19:45,30,10,Every 3 min,On Time,4,Up,8,Non-AC
DMT-R018,Red Line,Inderlok,Dilshad Garden,06:50,07:20,30,10,Every 7 min,On Time,2,Down,4,Non-AC
DMT-R007,Red Line,Pitampura,Shastri Nagar,20:50,21:08,18,6,Every 7 min,On Time,3,Down,8,Full AC
DMT-G004,Green Line,Kirti Nagar,Maharaja Surajmal Stadium,12:10,12:40,30,10,Every 3 min,On Time,2,Up,8,Full AC
DMT-Y024,Yellow Line,Haiderpur Badli Mor,GTB Nagar,08:15,08:25,10,5,Every 10 min,Running,3,Down,6,Full AC
DMT-R010,Red Line,Rithala,Shahdara,09:20,09:54,34,17,Every 15 min,On Time,4,Down,8,Full AC
DMT-V014,Violet Line,Mandi House,Govindpuri,11:20,11:53,33,11,Every 5 min,Running,2,Up,6,Full AC
DMT-G019,Green Line,Maharaja Surajmal Stadium,Nangloi,13:20,13:23,3,1,Every 5 min,On Time,2,Down,8,Non-AC
DMT-Y019,Yellow Line,Model Town,Saket,15:10,16:10,60,20,Every 3 min,On Time,1,Up,8,Full AC
DMT-Y025,Yellow Line,Civil Lines,HUDA City Centre,16:25,17:17,52,26,Every 3 min,On Time,3,Up,6,Non-AC
DMT-R001,Red Line,Rithala,Rohini West,05:00,05:02,2,1,Every 7 min,On Time,4,Down,6,Full AC
DMT-Y003,Yellow Line,Qutab Minar,Arjan Garh,16:20,16:28,8,4,Every 10 min,On Time,1,Up,8,Full AC
DMT-V015,Violet Line,Jangpura,Mohan Estate,07:25,07:45,20,10,Every 3 min,On Time,2,Down,4,Full AC
DMT-Y001,Yellow Line,Chawri Bazar,Patel Chowk,15:30,15:36,6,3,Every 7 min,Cancelled,2,Up,4,Non-AC
DMT-Y016,Yellow Line,Chandni Chowk,Jor Bagh,23:10,23:34,24,8,Every 5 min,On Time,1,Up,8,Full AC
DMT-R012,Red Line,Pitampura,Pulbangash,14:20,14:36,16,8,Every 15 min,On Time,2,Down,4,Full AC
DMT-B022,Blue Line,Barakhamba Road,Yamuna Bank,07:45,07:53,8,4,Every 15 min,On Time,2,Up,4,Full AC
DMT-Y012,Yellow Line,Jahangirpuri,Guru Dronacharya,14:55,16:22,87,29,Every 15 min,On Time,3,Down,6,Full AC
DMT-Y003,Yellow Line,Rohini Sector 18,Udyog Bhawan,22:35,23:26,51,17,Every 5 min,On Time,3,Up,4,Full AC
DMT-G004,Green Line,Paschim Vihar West,Maharaja Surajmal Stadium,05:55,06:01,6,3,Every 15 min,On Time,4,Up,4,Full AC
DMT-R008,Red Line,Pitampura,Seelampur,23:30,23:54,24,12,Every 3 min,On Time,3,Down,8,Full AC
DMT-Y011,Yellow Line,Haiderpur Badli Mor,Azadpur,13:55,14:04,9,3,Every 15 min,Running,4,Down,4,Full AC
DMT-G018,Green Line,Peeragarhi,Brigadier Hoshiar Singh,09:20,09:41,21,7,Every 5 min,On Time,3,Up,6,Full AC
DMT-R021,Red Line,Kohat Enclave,Shastri Park,15:40,16:10,30,10,Every 10 min,On Time,2,Up,8,Full AC
DMT-V020,Violet Line,Lal Quila,Bata Chowk,20:35,21:33,58,29,Every 7 min,On Time,3,Down,4,Full AC
DMT-G019,Green Line,Paschim Vihar West,Nangloi Railway Station,20:40,20:50,10,5,Every 5 min,Running,2,Up,4,Full AC
DMT-B022,Blue Line,Kirti Nagar,Pragati Maidan,08:45,09:01,16,8,Every 5 min,On Time,4,Down,8,Full AC
DMT-R004,Red Line,Kashmere Gate,Welcome,10:15,10:21,6,3,Every 3 min,On Time,2,Down,8,Full AC
DMT-Y002,Yellow Line,Vishwavidyalaya,Arjan Garh,21:50,22:59,69,23,Every 10 min,On Time,2,Up,4,Full AC
DMT-Y006,Yellow Line,Civil Lines,New Delhi,13:55,14:07,12,4,Every 5 min,On Time,2,Down,8,Full AC
DMT-Y008,Yellow Line,Saket,Arjan Garh,17:20,17:35,15,5,Every 7 min,Running,2,Down,6,Non-AC
DMT-R025,Red Line,Rohini West,Kashmere Gate,06:15,06:51,36,12,Every 7 min,Running,2,Up,6,Full AC
DMT-R018,Red Line,Pitampura,Seelampur,22:30,23:06,36,12,Every 7 min,On Time,3,Up,4,Full AC
DMT-B001,Blue Line,Dwarka Sector 8,Ramesh Nagar,09:25,09:39,14,7,Every 3 min,On Time,4,Down,6,Full AC
DMT-R014,Red Line,Pitampura,Keshav Puram,17:10,17:16,6,3,Every 7 min,Running,3,Up,6,Full AC
DMT-Y017,Yellow Line,Haiderpur Badli Mor,Kashmere Gate,15:30,15:57,27,9,Every 7 min,On Time,4,Down,8,Full AC
DMT-V006,Violet Line,Jama Masjid,Lajpat Nagar,05:30,05:57,27,9,Every 7 min,On Time,4,Down,6,Full AC
DMT-R018,Red Line,Rithala,Seelampur,13:25,13:55,30,15,Every 5 min,On Time,2,Up,8,Non-AC
DMT-B010,Blue Line,Ramesh Nagar,Noida Sector 15,14:50,15:17,27,9,Every 5 min,Running,3,Up,6,Full AC
DMT-V008,Violet Line,Lajpat Nagar,Mohan Estate,21:30,21:57,27,9,Every 3 min,Running,1,Up,6,Full AC
DMT-V008,Violet Line,Khan Market,NHPC Chowk,15:25,16:13,48,16,Every 3 min,On Time,4,Down,6,Full AC
DMT-R024,Red Line,Pitampura,Kashmere Gate,23:20,23:40,20,10,Every 5 min,Running,2,Up,8,Full AC
DMT-Y013,Yellow Line,Kashmere Gate,Saket,10:20,10:50,30,15,Every 5 min,On Time,2,Down,6,Non-AC
DMT-Y004,Yellow Line,Green Park,Qutab Minar,12:20,12:28,8,4,Every 7 min,On Time,4,Up,4,Full AC
DMT-R024,Red Line,Pratap Nagar,Dilshad Garden,05:45,06:01,16,8,Every 5 min,On Time,3,Up,8,Full AC
DMT-R002,Red Line,Kanhaiya Nagar,Shastri Nagar,10:05,10:09,4,2,Every 7 min,Running,4,Up,4,Full AC
DMT-R017,Red Line,Rithala,Seelampur,12:45,13:30,45,15,Every 15 min,On Time,4,Down,6,Full AC
DMT-V009,Violet Line,Jangpura,Moolchand,11:00,11:06,6,2,Every 7 min,On Time,4,Down,6,Full AC
DMT-V011,Violet Line,Jangpura,Mohan Estate,07:35,07:55,20,10,Every 5 min,On Time,1,Up,4,Full AC
DMT-Y008,Yellow Line,Saket,HUDA City Centre,22:35,22:55,20,10,Every 5 min,On Time,2,Up,8,Full AC
DMT-Y016,Yellow Line,Hauz Khas,Chhattarpur,12:30,12:38,8,4,Every 7 min,On Time,4,Down,6,Full AC
DMT-G010,Green Line,Peeragarhi,Brigadier Hoshiar Singh,22:20,22:41,21,7,Every 5 min,On Time,4,Down,4,Full AC
DMT-Y013,Yellow Line,Civil Lines,Patel Chowk,06:35,06:47,12,6,Every 5 min,On Time,2,Down,8,Non-AC
DMT-Y018,Yellow Line,Azadpur,Chawri Bazar,20:10,20:26,16,8,Every 5 min,Delayed,1,Up,6,Full AC
DMT-R012,Red Line,Kanhaiya Nagar,Tis Hazari,21:05,21:20,15,5,Every 7 min,On Time,2,Down,6,Full AC
DMT-Y002,Yellow Line,Adarsh Nagar,Patel Chowk,15:15,15:39,24,12,Every 3 min,On Time,3,Down,8,Full AC
DMT-V020,Violet Line,Delhi Gate,Nehru Place,16:05,16:27,22,11,Every 5 min,On Time,2,Up,8,Full AC
DMT-B006,Blue Line,Janakpuri West,Moti Nagar,16:05,16:11,6,3,Every 10 min,On Time,3,Down,8,Full AC
DMT-V008,Violet Line,Mandi House,Sarai,11:10,11:46,36,18,Every 5 min,Delayed,1,Down,8,Full AC
DMT-B025,Blue Line,Mandi House,Pragati Maidan,18:50,18:53,3,1,Every 3 min,Delayed,1,Down,6,Full AC
DMT-B018,Blue Line,Barakhamba Road,Yamuna Bank,18:20,18:28,8,4,Every 7 min,On Time,3,Down,4,Full AC
DMT-B007,Blue Line,Karol Bagh,Noida City Centre,16:40,17:07,27,9,Every 7 min,On Time,3,Up,4,Full AC
DMT-Y023,Yellow Line,Vishwavidyalaya,Ghitorni,19:10,19:54,44,22,Every 7 min,Delayed,3,Up,8,Full AC
DMT-R017,Red Line,Kanhaiya Nagar,Welcome,10:40,10:58,18,9,Every 10 min,Running,2,Down,6,Full AC
DMT-V019,Violet Line,JLN Stadium,Jasola Apollo,14:20,14:38,18,9,Every 7 min,On Time,2,Up,8,Full AC
DMT-V009,Violet Line,Lal Quila,Mohan Estate,18:15,18:53,38,19,Every 5 min,Running,2,Up,6,Non-AC
DMT-G023,Green Line,Punjabi Bagh,Udyog Nagar,08:20,08:38,18,6,Every 7 min,Delayed,2,Up,8,Full AC
DMT-G012,Green Line,Udyog Nagar,Maharaja Surajmal Stadium,06:30,06:32,2,1,Every 10 min,On Time,4,Up,6,Full AC
DMT-R016,Red Line,Pulbangash,Kashmere Gate,18:45,18:49,4,2,Every 5 min,On Time,3,Up,6,Full AC
DMT-Y011,Yellow Line,GTB Nagar,Central Secretariat,18:55,19:15,20,10,Every 3 min,On Time,1,Down,6,Full AC
DMT-V009,Violet Line,Sarai,Escorts Mujesar,06:50,07:06,16,8,Every 15 min,Running,1,Down,8,Full AC
DMT-R024,Red Line,Rithala,Pitampura,16:15,16:21,6,3,Every 5 min,On Time,4,Up,4,Full AC
DMT-V016,Violet Line,Kalkaji Mandir,Raja Nahar Singh,21:45,22:19,34,17,Every 5 min,On Time,4,Up,8,Non-AC
DMT-Y011,Yellow Line,Haiderpur Badli Mor,Model Town,22:35,22:47,12,4,Every 5 min,On Time,2,Up,6,Full AC
DMT-R016,Red Line,Rohini West,Pitampura,18:00,18:04,4,2,Every 7 min,Running,4,Up,8,Full AC
DMT-Y023,Yellow Line,Sikanderpur,MG Road,17:40,17:42,2,1,Every 7 min,On Time,1,Up,8,Full AC
DMT-B023,Blue Line,Dwarka Sector 21,Yamuna Bank,08:20,08:52,32,16,Every 5 min,On Time,4,Up,6,Full AC
DMT-B025,Blue Line,Dwarka,Indraprastha,09:00,09:26,26,13,Every 5 min,Running,2,Up,4,Full AC
DMT-B013,Blue Line,Dwarka Sector 8,Noida City Centre,23:10,23:46,36,18,Every 3 min,On Time,3,Down,4,Full AC
DMT-Y017,Yellow Line,Vidhan Sabha,Rajiv Chowk,15:35,15:47,12,6,Every 15 min,Cancelled,1,Down,4,Full AC
DMT-G004,Green Line,Peeragarhi,Mundka,10:50,11:02,12,6,Every 7 min,On Time,3,Up,8,Full AC
DMT-Y001,Yellow Line,Model Town,Chandni Chowk,22:10,22:28,18,6,Every 3 min,Delayed,2,Down,8,Full AC
DMT-B019,Blue Line,Kirti Nagar,Karol Bagh,14:20,14:32,12,4,Every 3 min,Delayed,1,Down,8,Non-AC
DMT-V022,Violet Line,Mandi House,NHPC Chowk,12:00,12:38,38,19,Every 3 min,On Time,4,Down,8,Non-AC
DMT-G023,Green Line,Shivaji Park,Mundka,20:05,20:25,20,10,Every 10 min,On Time,1,Up,8,Full AC
DMT-V022,Violet Line,Moolchand,Neelam Chowk Ajronda,10:50,11:41,51,17,Every 7 min,On Time,3,Down,8,Full AC
DMT-V020,Violet Line,Lajpat Nagar,Harkesh Nagar Okhla,08:35,08:53,18,6,Every 3 min,On Time,1,Up,8,Full AC
DMT-Y009,Yellow Line,Chhattarpur,Sultanpur,18:25,18:27,2,1,Every 10 min,On Time,3,Down,8,Full AC
DMT-R014,Red Line,Kanhaiya Nagar,Inderlok,16:15,16:17,2,1,Every 10 min,On Time,2,Down,8,Non-AC
DMT-Y010,Yellow Line,Central Secretariat,IFFCO Chowk,15:20,15:56,36,18,Every 10 min,Delayed,4,Up,8,Full AC
DMT-V004,Violet Line,Jasola Apollo,Sarita Vihar,20:25,20:27,2,1,Every 5 min,On Time,4,Up,4,Non-AC
DMT-B017,Blue Line,Janakpuri West,Rajouri Garden,11:15,11:18,3,1,Every 3 min,On Time,4,Down,8,Full AC
DMT-V025,Violet Line,Govindpuri,Neelam Chowk Ajronda,22:20,22:46,26,13,Every 7 min,On Time,4,Up,4,Full AC
DMT-V020,Violet Line,ITO,JLN Stadium,14:15,14:25,10,5,Every 10 min,On Time,2,Up,8,Full AC
DMT-V011,Violet Line,JLN Stadium,Lajpat Nagar,05:25,05:31,6,2,Every 5 min,On Time,4,Up,8,Non-AC
DMT-G012,Green Line,Udyog Nagar,Mundka,19:25,19:40,15,5,Every 7 min,On Time,3,Up,8,Full AC
DMT-R015,Red Line,Rithala,Welcome,22:10,22:58,48,16,Every 7 min,On Time,2,Down,4,Full AC
DMT-G013,Green Line,Nangloi,Brigadier Hoshiar Singh,20:35,20:43,8,4,Every 5 min,Cancelled,3,Up,6,Full AC
DMT-Y009,Yellow Line,Kashmere Gate,Race Course,11:45,12:01,16,8,Every 7 min,On Time,2,Down,4,Full AC
DMT-G012,Green Line,Paschim Vihar West,Peeragarhi,09:40,09:43,3,1,Every 5 min,On Time,4,Down,8,Full AC
DMT-V008,Violet Line,Tughlakabad,Badkhal Mor,15:20,15:32,12,6,Every 3 min,Running,1,Up,8,Full AC
DMT-Y006,Yellow Line,Kashmere Gate,Udyog Bhawan,11:55,12:16,21,7,Every 5 min,Running,4,Up,4,Full AC
DMT-G004,Green Line,Satguru Ram Singh Marg,Madipur,12:45,12:53,8,4,Every 5 min,On Time,4,Up,8,Non-AC
DMT-Y022,Yellow Line,Jahangirpuri,Udyog Bhawan,15:25,16:10,45,15,Every 7 min,On Time,2,Down,4,Full AC
DMT-Y005,Yellow Line,Patel Chowk,AIIMS,05:40,05:52,12,6,Every 10 min,On Time,2,Down,4,Full AC
DMT-V009,Violet Line,Nehru Place,NHPC Chowk,17:10,17:40,30,10,Every 7 min,Running,1,Up,8,Full AC
DMT-R005,Red Line,Keshav Puram,Shastri Park,17:35,17:51,16,8,Every 5 min,Delayed,1,Up,4,Full AC
DMT-V013,Violet Line,Kashmere Gate,Govindpuri,15:40,16:28,48,16,Every 15 min,On Time,2,Down,8,Full AC
DMT-G019,Green Line,Shivaji Park,Brigadier Hoshiar Singh,08:45,09:07,22,11,Every 3 min,On Time,1,Up,6,Full AC
DMT-Y012,Yellow Line,Rohini Sector 18,New Delhi,06:15,06:41,26,13,Every 3 min,On Time,4,Up,4,Full AC
DMT-Y020,Yellow Line,AIIMS,Hauz Khas,22:40,22:44,4,2,Every 5 min,On Time,2,Down,4,Full AC
DMT-Y013,Yellow Line,Chandni Chowk,AIIMS,06:30,06:50,20,10,Every 10 min,On Time,2,Down,4,Full AC
DMT-Y004,Yellow Line,Patel Chowk,Hauz Khas,16:35,16:59,24,8,Every 15 min,On Time,4,Up,8,Full AC
DMT-R020,Red Line,Pitampura,Kohat Enclave,09:25,09:28,3,1,Every 7 min,On Time,2,Up,4,Full AC
DMT-R001,Red Line,Kanhaiya Nagar,Tis Hazari,21:30,21:45,15,5,Every 5 min,Running,3,Up,8,Full AC
DMT-R004,Red Line,Kohat Enclave,Shastri Nagar,20:55,21:05,10,5,Every 7 min,Running,4,Down,8,Full AC
DMT-B014,Blue Line,Dwarka Sector 21,Rajouri Garden,22:25,22:35,10,5,Every 7 min,On Time,4,Down,6,Full AC
DMT-R010,Red Line,Keshav Puram,Pulbangash,15:10,15:25,15,5,Every 10 min,Delayed,1,Up,6,Full AC
DMT-B010,Blue Line,Rajendra Place,Barakhamba Road,23:10,23:19,9,3,Every 7 min,Running,2,Up,4,Full AC
DMT-R013,Red Line,Kohat Enclave,Kanhaiya Nagar,05:20,05:29,9,3,Every 7 min,On Time,3,Up,6,Full AC
DMT-G020,Green Line,Udyog Nagar,Brigadier Hoshiar Singh,20:50,21:08,18,6,Every 7 min,Delayed,3,Down,8,Full AC
DMT-B008,Blue Line,Kirti Nagar,Yamuna Bank,05:05,05:25,20,10,Every 5 min,On Time,4,Up,8,Full AC
DMT-Y001,Yellow Line,Samaypur Badli,New Delhi,09:10,09:52,42,14,Every 5 min,On Time,1,Down,6,Non-AC
DMT-G021,Green Line,Maharaja Surajmal Stadium,Nangloi,16:25,16:27,2,1,Every 7 min,On Time,3,Up,8,Full AC
DMT-G021,Green Line,Paschim Vihar West,Mundka,13:40,13:54,14,7,Every 5 min,Running,3,Up,6,Non-AC
DMT-Y003,Yellow Line,Patel Chowk,Qutab Minar,22:25,22:47,22,11,Every 15 min,On Time,1,Up,6,Full AC
DMT-R013,Red Line,Netaji Subhash Place,Tis Hazari,14:25,14:46,21,7,Every 5 min,On Time,3,Up,6,Full AC
DMT-G020,Green Line,Punjabi Bagh,Madipur,22:00,22:04,4,2,Every 5 min,Delayed,1,Up,4,Non-AC
DMT-R004,Red Line,Rohini West,Pratap Nagar,12:35,13:02,27,9,Every 10 min,On Time,1,Down,4,Full AC
DMT-Y017,Yellow Line,Guru Dronacharya,MG Road,16:05,16:09,4,2,Every 7 min,On Time,4,Down,4,Full AC
DMT-V007,Violet Line,Mewala Maharajpur,Badkhal Mor,20:20,20:26,6,2,Every 3 min,On Time,3,Up,8,Full AC
DMT-V012,Violet Line,Badarpur Border,Badkhal Mor,21:25,21:40,15,5,Every 5 min,On Time,2,Up,4,Non-AC
DMT-R012,Red Line,Rohini West,Dilshad Garden,06:15,07:06,51,17,Every 3 min,On Time,3,Down,4,Full AC
DMT-V006,Violet Line,Delhi Gate,Old Faridabad,05:50,06:40,50,25,Every 5 min,Delayed,1,Up,4,Full AC
DMT-B024,Blue Line,Ramesh Nagar,Mandi House,12:20,12:30,10,5,Every 3 min,Cancelled,1,Down,6,Full AC
DMT-G014,Green Line,Kirti Nagar,Rajdhani Park,10:45,11:11,26,13,Every 15 min,On Time,1,Down,8,Full AC
DMT-B018,Blue Line,Rajiv Chowk,Mandi House,20:10,20:16,6,2,Every 7 min,Delayed,1,Up,4,Full AC
DMT-G014,Green Line,Satguru Ram Singh Marg,Maharaja Surajmal Stadium,11:00,11:18,18,9,Every 3 min,On Time,3,Down,8,Full AC
DMT-R017,Red Line,Pitampura,Inderlok,13:15,13:25,10,5,Every 10 min,On Time,1,Up,8,Non-AC
DMT-Y005,Yellow Line,Civil Lines,Kashmere Gate,16:15,16:18,3,1,Every 10 min,On Time,3,Down,6,Full AC
DMT-B016,Blue Line,Dwarka,Noida Sector 16,09:35,10:23,48,16,Every 7 min,Delayed,2,Up,8,Full AC
DMT-G017,Green Line,Madipur,Udyog Nagar,17:50,17:58,8,4,Every 10 min,Delayed,4,Up,8,Full AC
DMT-B011,Blue Line,Moti Nagar,Yamuna Bank,06:05,06:23,18,9,Every 10 min,Delayed,3,Down,6,Full AC
DMT-B004,Blue Line,Dwarka Sector 8,Kirti Nagar,22:50,23:05,15,5,Every 5 min,On Time,4,Down,6,Full AC
DMT-R016,Red Line,Pitampura,Tis Hazari,08:20,08:38,18,9,Every 10 min,On Time,1,Up,4,Full AC
DMT-G015,Green Line,Punjabi Bagh,Shivaji Park,07:55,07:58,3,1,Every 10 min,Delayed,3,Down,6,Non-AC
DMT-B014,Blue Line,Indraprastha,Noida City Centre,19:30,19:42,12,4,Every 3 min,On Time,2,Down,6,Full AC
DMT-R013,Red Line,Kohat Enclave,Pulbangash,06:00,06:21,21,7,Every 3 min,On Time,4,Up,6,Full AC
DMT-B025,Blue Line,Dwarka Sector 8,Rajendra Place,23:45,23:55,16,8,Every 15 min,On Time,1,Down,8,Full AC
DMT-G010,Green Line,Madipur,Paschim Vihar West,22:50,22:54,4,2,Every 15 min,Running,2,Down,4,Non-AC
DMT-G013,Green Line,Shivaji Park,Rajdhani Park,15:35,16:02,27,9,Every 5 min,On Time,4,Up,8,Full AC
DMT-Y001,Yellow Line,Rohini Sector 18,IFFCO Chowk,17:05,18:13,68,34,Every 7 min,Cancelled,1,Up,4,Full AC
DMT-Y024,Yellow Line,Vidhan Sabha,Rajiv Chowk,13:25,13:43,18,6,Every 5 min,On Time,4,Down,8,Full AC
DMT-Y003,Yellow Line,New Delhi,Jor Bagh,21:20,21:38,18,6,Every 15 min,Delayed,3,Up,8,Full AC
DMT-B011,Blue Line,Dwarka,Rajendra Place,13:05,13:26,21,7,Every 15 min,On Time,2,Up,4,Full AC
DMT-B001,Blue Line,Mandi House,Noida City Centre,12:30,12:48,18,6,Every 7 min,On Time,4,Down,4,Full AC
DMT-Y001,Yellow Line,Vishwavidyalaya,New Delhi,20:05,20:23,18,6,Every 15 min,Running,1,Down,6,Full AC
DMT-G012,Green Line,Paschim Vihar West,Maharaja Surajmal Stadium,07:05,07:14,9,3,Every 3 min,On Time,1,Down,6,Full AC
DMT-B020,Blue Line,Uttam Nagar East,Mandi House,22:20,22:50,30,10,Every 5 min,On Time,4,Down,6,Full AC
DMT-V017,Violet Line,Mohan Estate,Old Faridabad,13:05,13:29,24,8,Every 7 min,Delayed,2,Down,4,Non-AC
DMT-V020,Violet Line,Kalkaji Mandir,Govindpuri,20:10,20:12,2,1,Every 7 min,On Time,4,Up,6,Full AC
DMT-V015,Violet Line,Jangpura,Badarpur Border,23:15,23:51,36,12,Every 5 min,On Time,3,Down,4,Full AC
DMT-B019,Blue Line,Ramesh Nagar,Mandi House,12:05,12:15,10,5,Every 15 min,On Time,3,Up,6,Full AC
DMT-R025,Red Line,Inderlok,Shastri Park,12:20,12:32,12,6,Every 5 min,On Time,3,Up,8,Full AC
DMT-R006,Red Line,Pitampura,Pulbangash,10:05,10:29,24,8,Every 5 min,Delayed,1,Up,8,Full AC
DMT-V019,Violet Line,Central Secretariat,Old Faridabad,20:55,21:58,63,21,Every 15 min,On Time,2,Down,4,Non-AC
DMT-G020,Green Line,Shivaji Park,Peeragarhi,08:25,08:33,8,4,Every 7 min,Running,2,Down,4,Full AC
DMT-Y013,Yellow Line,GTB Nagar,Patel Chowk,14:40,15:07,27,9,Every 5 min,On Time,2,Up,8,Full AC
DMT-B011,Blue Line,Janakpuri West,Barakhamba Road,14:05,14:21,16,8,Every 3 min,Delayed,3,Up,4,Full AC
DMT-R008,Red Line,Rithala,Pratap Nagar,14:40,15:00,20,10,Every 15 min,Running,2,Down,8,Full AC
DMT-V002,Violet Line,Mewala Maharajpur,Badkhal Mor,05:15,05:19,4,2,Every 5 min,On Time,3,Up,8,Full AC
DMT-B004,Blue Line,Dwarka,Noida Sector 16,07:45,08:33,48,16,Every 5 min,On Time,3,Up,8,Full AC
DMT-R024,Red Line,Netaji Subhash Place,Dilshad Garden,18:45,19:11,26,13,Every 5 min,On Time,2,Up,4,Full AC
DMT-R012,Red Line,Kanhaiya Nagar,Inderlok,17:05,17:07,2,1,Every 3 min,On Time,4,Down,4,Full AC
DMT-Y008,Yellow Line,Udyog Bhawan,Sultanpur,12:05,12:27,22,11,Every 10 min,On Time,2,Up,6,Full AC
DMT-B015,Blue Line,Kirti Nagar,Mandi House,19:40,20:01,21,7,Every 3 min,On Time,2,Up,8,Full AC
DMT-Y003,Yellow Line,Vishwavidyalaya,Jor Bagh,20:05,20:29,24,12,Every 7 min,On Time,3,Down,8,Non-AC
DMT-V011,Violet Line,Central Secretariat,Sector 28,12:00,12:57,57,19,Every 7 min,Delayed,4,Down,4,Full AC
DMT-B016,Blue Line,Uttam Nagar East,Mandi House,21:50,22:10,20,10,Every 10 min,On Time,2,Up,6,Full AC
DMT-B011,Blue Line,Noida Sector 16,Noida City Centre,05:15,05:18,3,1,Every 10 min,Running,1,Down,6,Full AC
