transaction_id,date,time,day,from_station,to_station,line,fare,payment_mode,card_type,passenger_type,is_holiday,trip_duration_min
TXN-013065,2026-02-25,11:15,Wednesday,Samaypur Badli,Delhi Gate,Yellow Line,60.0,QR Code,Differently Abled,Differently Abled,0,38
TXN-013066,2026-01-16,11:30,Friday,IFFCO Chowk,Lajpat Nagar,Yellow Line,54.0,Smart Card,Regular,Regular,0,28
TXN-013067,2026-01-25,08:45,Sunday,Vidhan Sabha,Uttam Nagar East,Yellow Line,40.0,Token,Regular,Regular,1,39
TXN-013068,2026-01-17,08:30,Saturday,Qutab Minar,Keshav Puram,Yellow Line,45.0,Smart Card,Regular,Regular,0,10
TXN-013069,2026-02-06,23:30,Friday,Malviya Nagar,Escorts Mujesar,Yellow Line,15.0,Token,Student,Student,0,49
TXN-013070,2026-02-01,09:00,Sunday,Rajouri Garden,Yamuna Bank,Blue Line,13.5,Smart Card,Regular,Regular,1,8
TXN-013071,2026-01-17,18:15,Saturday,AIIMS,Satguru Ram Singh Marg,Yellow Line,15.0,Token,Student,Student,0,18
TXN-013072,2026-02-24,18:00,Tuesday,Green Park,MG Road,Yellow Line,60.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,12
TXN-013073,2026-01-27,18:45,Tuesday,Rajiv Chowk,Model Town,Blue Line,36.0,Smart Card,Student,Student,0,32
TXN-013074,2026-01-19,13:15,Monday,Race Course,Pratap Nagar,Yellow Line,9.0,Smart Card,Regular,Regular,0,33
TXN-013075,2026-02-12,06:30,Thursday,Nehru Place,Madipur,Violet Line,9.0,Smart Card,Regular,Regular,0,52
TXN-013076,2026-02-23,15:30,Monday,Sikanderpur,Janakpuri West,Yellow Line,45.0,Smart Card,Female,Female,0,35
TXN-013077,2026-01-26,09:00,Monday,Mewala Maharajpur,Udyog Nagar,Violet Line,13.5,Smart Card,Regular,Regular,1,60
TXN-013078,2026-02-22,15:30,Sunday,Moolchand,Sultanpur,Violet Line,27.0,Smart Card,Student,Student,1,46
TXN-013079,2026-01-08,07:15,Thursday,Jama Masjid,Maharaja Surajmal Stadium,Violet Line,40.0,QR Code,Student,Student,0,68
TXN-013080,2026-02-04,19:45,Wednesday,Arjan Garh,Rajdhani Park,Yellow Line,45.0,Smart Card,Student,Student,0,63
TXN-013081,2026-01-20,20:15,Tuesday,Kirti Nagar,Hauz Khas,Blue Line,40.0,Token,Regular,Regular,0,40
TXN-013082,2026-01-11,11:45,Sunday,Ghitorni,Arjan Garh,Yellow Line,15.0,Tourist Card,Regular,Regular,1,30
TXN-013083,2026-01-05,08:00,Monday,Rajouri Garden,Maharaja Surajmal Stadium,Blue Line,60.0,Tourist Card,Female,Female,0,6
TXN-013084,2026-01-22,10:45,Thursday,Sarita Vihar,Tughlakabad,Violet Line,54.0,Smart Card,Regular,Regular,0,12
TXN-013085,2026-01-03,09:30,Saturday,Haiderpur Badli Mor,Rajiv Chowk,Yellow Line,27.0,Smart Card,Student,Student,0,11
TXN-013086,2026-02-07,09:30,Saturday,Kashmere Gate,Samaypur Badli,Yellow Line,20.0,National Common Mobility Card,Female,Female,0,41
TXN-013087,2026-02-26,08:45,Thursday,Yamuna Bank,AIIMS,Blue Line,18.0,Smart Card,Regular,Regular,1,70
TXN-013088,2026-01-12,21:30,Monday,Janpath,Model Town,Violet Line,45.0,Smart Card,Student,Student,0,51
TXN-013089,2026-01-30,09:45,Friday,Dwarka,Udyog Bhawan,Blue Line,30.0,QR Code,Regular,Regular,0,56
TXN-013090,2026-02-20,06:00,Friday,Nangloi Railway Station,Khan Market,Green Line,36.0,Smart Card,Regular,Regular,0,69
TXN-013091,2026-01-19,18:45,Monday,Arjan Garh,Raja Nahar Singh,Yellow Line,54.0,Smart Card,Differently Abled,Differently Abled,0,27
TXN-013092,2026-02-10,11:00,Tuesday,Karol Bagh,Uttam Nagar East,Blue Line,10.0,QR Code,Regular,Regular,0,46
TXN-013093,2026-02-15,08:45,Sunday,Malviya Nagar,AIIMS,Yellow Line,36.0,Smart Card,Regular,Regular,1,5
TXN-013094,2026-02-10,14:30,Tuesday,Samaypur Badli,ITO,Yellow Line,54.0,Smart Card,Regular,Regular,0,46
TXN-013095,2026-01-08,09:45,Thursday,Tughlakabad,Rohini Sector 18,Violet Line,18.0,Smart Card,Regular,Regular,0,14
TXN-013096,2026-02-05,08:15,Thursday,Uttam Nagar East,Qutab Minar,Blue Line,27.0,Smart Card,Student,Student,0,47
TXN-013097,2026-01-23,09:00,Friday,JLN Stadium,Chhattarpur,Violet Line,27.0,Smart Card,Senior Citizen,Senior Citizen,0,55
TXN-013098,2026-01-19,17:45,Monday,Moti Nagar,Mewala Maharajpur,Blue Line,60.0,Token,Regular,Regular,0,54
TXN-013099,2026-01-19,19:15,Monday,Neelam Chowk Ajronda,Sultanpur,Violet Line,40.0,Token,Female,Female,0,6
TXN-013100,2026-02-06,23:15,Friday,Saket,Moti Nagar,Yellow Line,20.0,QR Code,Regular,Regular,0,26
TXN-013101,2026-01-15,11:15,Thursday,Model Town,Moolchand,Yellow Line,60.0,Token,Female,Female,0,20
TXN-013102,2026-02-25,13:30,Wednesday,INA,Lajpat Nagar,Yellow Line,45.0,Smart Card,Regular,Regular,0,36
TXN-013103,2026-02-15,14:15,Sunday,Central Secretariat,Old Faridabad,Yellow Line,22.5,Smart Card,Female,Female,1,28
TXN-013104,2026-02-10,18:15,Tuesday,Pitampura,Keshav Puram,Red Line,22.5,Smart Card,Female,Female,0,63
TXN-013105,2026-01-08,12:15,Thursday,Mewala Maharajpur,Madipur,Violet Line,25.0,Token,Student,Student,0,24
TXN-013106,2026-02-17,09:45,Tuesday,Mohan Estate,Govindpuri,Violet Line,40.0,QR Code,Student,Student,0,57
TXN-013107,2026-01-11,19:30,Sunday,Keshav Puram,Raja Nahar Singh,Red Line,54.0,Smart Card,Regular,Regular,1,49
TXN-013108,2026-02-18,06:00,Wednesday,Barakhamba Road,Khan Market,Blue Line,22.5,Smart Card,Regular,Regular,0,68
TXN-013109,2026-01-07,19:15,Wednesday,Rajdhani Park,Indraprastha,Green Line,18.0,Smart Card,Female,Female,0,20
TXN-013110,2026-01-19,10:30,Monday,Nangloi,Samaypur Badli,Green Line,9.0,Smart Card,Student,Student,0,57
TXN-013111,2026-01-15,16:00,Thursday,Paschim Vihar West,Ghitorni,Green Line,45.0,Smart Card,Regular,Regular,0,72
TXN-013112,2026-01-06,06:15,Tuesday,Khan Market,Udyog Nagar,Violet Line,25.0,Token,Regular,Regular,0,25
TXN-013113,2026-02-02,20:45,Monday,Noida Sector 16,MG Road,Blue Line,15.0,Token,Regular,Regular,0,41
TXN-013114,2026-01-18,10:00,Sunday,Chhattarpur,Dilshad Garden,Yellow Line,15.0,National Common Mobility Card,Regular,Regular,1,67
TXN-013115,2026-02-02,19:30,Monday,Dwarka Sector 8,Paschim Vihar West,Blue Line,13.5,Smart Card,Female,Female,0,72
TXN-013116,2026-02-23,08:15,Monday,Mewala Maharajpur,Central Secretariat,Violet Line,15.0,National Common Mobility Card,Regular,Regular,0,56
TXN-013117,2026-02-13,08:30,Friday,Old Faridabad,Saket,Violet Line,54.0,Smart Card,Female,Female,0,24
TXN-013118,2026-02-13,13:00,Friday,Seelampur,Kirti Nagar,Red Line,15.0,National Common Mobility Card,Student,Student,0,21
TXN-013119,2026-02-09,15:15,Monday,IFFCO Chowk,Jahangirpuri,Yellow Line,18.0,Smart Card,Regular,Regular,0,8
TXN-013120,2026-01-05,14:30,Monday,Vidhan Sabha,Janpath,Yellow Line,9.0,Smart Card,Regular,Regular,0,17
TXN-013121,2026-01-22,09:45,Thursday,Hauz Khas,Karol Bagh,Yellow Line,22.5,Smart Card,Regular,Regular,0,64
TXN-013122,2026-01-24,13:00,Saturday,Lajpat Nagar,Mandi House,Violet Line,13.5,Smart Card,Regular,Regular,0,30
TXN-013123,2026-01-08,21:30,Thursday,Shastri Nagar,Kohat Enclave,Red Line,15.0,Token,Regular,Regular,0,14
TXN-013124,2026-02-17,08:00,Tuesday,Punjabi Bagh,Shivaji Park,Green Line,30.0,QR Code,Regular,Regular,0,62
TXN-013125,2026-01-23,08:30,Friday,Barakhamba Road,Shastri Park,Blue Line,9.0,Smart Card,Regular,Regular,0,49
TXN-013126,2026-01-23,07:45,Friday,Moti Nagar,Welcome,Blue Line,27.0,Smart Card,Female,Female,0,51
TXN-013127,2026-02-05,17:45,Thursday,Noida Sector 16,Udyog Nagar,Blue Line,54.0,Smart Card,Student,Student,0,12
TXN-013128,2026-01-01,16:30,Thursday,Kashmere Gate,Udyog Nagar,Yellow Line,45.0,Smart Card,Regular,Regular,0,34
TXN-013129,2026-01-08,18:15,Thursday,Neelam Chowk Ajronda,Paschim Vihar West,Violet Line,9.0,Smart Card,Senior Citizen,Senior Citizen,0,71
TXN-013130,2026-01-10,07:30,Saturday,Moolchand,Badkhal Mor,Violet Line,22.5,Smart Card,Regular,Regular,0,62
TXN-013131,2026-01-08,08:45,Thursday,Lal Quila,MG Road,Violet Line,50.0,Token,Senior Citizen,Senior Citizen,0,35
TXN-013132,2026-01-04,09:15,Sunday,GTB Nagar,Rohini West,Yellow Line,25.0,Token,Female,Female,1,74
TXN-013133,2026-02-12,09:15,Thursday,Peeragarhi,Kashmere Gate,Green Line,40.0,Tourist Card,Student,Student,0,52
TXN-013134,2026-02-08,11:45,Sunday,Dwarka Sector 8,ITO,Blue Line,13.5,Smart Card,Regular,Regular,1,9
TXN-013135,2026-01-02,18:45,Friday,Janpath,Rohini West,Violet Line,10.0,Token,Female,Female,0,16
TXN-013136,2026-02-23,09:00,Monday,Noida Sector 16,Udyog Nagar,Blue Line,40.0,National Common Mobility Card,Regular,Regular,0,58
TXN-013137,2026-01-10,11:00,Saturday,Sector 28,Chhattarpur,Violet Line,60.0,Token,Regular,Regular,0,8
TXN-013138,2026-01-15,20:00,Thursday,Badkhal Mor,Welcome,Violet Line,9.0,Smart Card,Student,Student,0,13
TXN-013139,2026-02-01,17:15,Sunday,Adarsh Nagar,Azadpur,Yellow Line,30.0,QR Code,Student,Student,1,16
TXN-013140,2026-01-19,22:45,Monday,Haiderpur Badli Mor,Azadpur,Yellow Line,18.0,Smart Card,Differently Abled,Differently Abled,0,57
TXN-013141,2026-01-31,09:30,Saturday,Green Park,Hauz Khas,Yellow Line,20.0,Token,Regular,Regular,0,39
TXN-013142,2026-02-28,14:15,Saturday,Pragati Maidan,Qutab Minar,Blue Line,45.0,Smart Card,Regular,Regular,0,11
TXN-013143,2026-01-18,10:15,Sunday,Saket,Seelampur,Yellow Line,27.0,Smart Card,Student,Student,1,27
TXN-013144,2026-02-03,16:15,Tuesday,Khan Market,Inderlok,Violet Line,54.0,Smart Card,Regular,Regular,0,69
TXN-013145,2026-02-14,08:45,Saturday,Pragati Maidan,Mandi House,Blue Line,50.0,Token,Regular,Regular,0,51
TXN-013146,2026-02-11,08:30,Wednesday,Jor Bagh,Tis Hazari,Yellow Line,36.0,Smart Card,Student,Student,0,18
TXN-013147,2026-02-25,10:15,Wednesday,Pragati Maidan,Paschim Vihar West,Blue Line,60.0,Token,Regular,Regular,0,9
TXN-013148,2026-02-18,11:45,Wednesday,Keshav Puram,Peeragarhi,Red Line,9.0,Smart Card,Regular,Regular,0,21
TXN-013149,2026-01-01,18:15,Thursday,Model Town,Khan Market,Yellow Line,10.0,QR Code,Differently Abled,Differently Abled,0,60
TXN-013150,2026-02-22,17:30,Sunday,Lal Quila,Nangloi,Violet Line,20.0,National Common Mobility Card,Regular,Regular,1,61
TXN-013151,2026-01-04,18:00,Sunday,Samaypur Badli,Inderlok,Yellow Line,30.0,Tourist Card,Female,Female,1,56
TXN-013152,2026-02-10,19:15,Tuesday,Sultanpur,Jasola Apollo,Yellow Line,10.0,National Common Mobility Card,Regular,Regular,0,39
TXN-013153,2026-02-18,17:00,Wednesday,Rajendra Place,Nehru Place,Blue Line,60.0,QR Code,Female,Female,0,26
TXN-013154,2026-01-10,16:15,Saturday,Govindpuri,Dwarka,Violet Line,50.0,Token,Regular,Regular,0,72
TXN-013155,2026-01-29,14:00,Thursday,Nangloi,New Delhi,Green Line,50.0,Tourist Card,Senior Citizen,Senior Citizen,0,7
TXN-013156,2026-01-13,18:15,Tuesday,Kalkaji Mandir,Chandni Chowk,Violet Line,50.0,National Common Mobility Card,Regular,Regular,0,50
TXN-013157,2026-01-30,07:45,Friday,Rohini East,Pitampura,Red Line,22.5,Smart Card,Student,Student,0,11
TXN-013158,2026-01-16,12:45,Friday,Rohini Sector 18,Noida City Centre,Yellow Line,20.0,Token,Female,Female,0,54
TXN-013159,2026-02-23,16:15,Monday,Rajouri Garden,Neelam Chowk Ajronda,Blue Line,40.0,Token,Student,Student,0,51
TXN-013160,2026-01-28,08:15,Wednesday,Arjan Garh,Seelampur,Yellow Line,10.0,Token,Female,Female,0,62
TXN-013161,2026-01-30,16:30,Friday,Rajdhani Park,Ghitorni,Green Line,40.0,Token,Senior Citizen,Senior Citizen,0,26
TXN-013162,2026-01-16,09:30,Friday,Dilshad Garden,Pragati Maidan,Red Line,25.0,QR Code,Regular,Regular,0,49
TXN-013163,2026-02-20,17:00,Friday,Rajouri Garden,Central Secretariat,Blue Line,40.0,QR Code,Student,Student,0,33
TXN-013164,2026-01-26,17:45,Monday,Vidhan Sabha,Noida Sector 15,Yellow Line,30.0,QR Code,Regular,Regular,1,59
TXN-013165,2026-01-04,16:15,Sunday,Escorts Mujesar,Rohini East,Violet Line,10.0,Token,Female,Female,1,70
TXN-013166,2026-01-23,18:15,Friday,Moti Nagar,Haiderpur Badli Mor,Blue Line,30.0,QR Code,Student,Student,0,45
TXN-013167,2026-01-07,07:15,Wednesday,Paschim Vihar West,Rohini West,Green Line,45.0,Smart Card,Regular,Regular,0,73
TXN-013168,2026-01-06,15:30,Tuesday,Harkesh Nagar Okhla,IFFCO Chowk,Violet Line,22.5,Smart Card,Student,Student,0,39
TXN-013169,2026-01-26,07:00,Monday,Tughlakabad,Lajpat Nagar,Violet Line,45.0,Smart Card,Student,Student,1,45
TXN-013170,2026-01-27,10:15,Tuesday,Janpath,Govindpuri,Violet Line,40.0,Token,Regular,Regular,0,12
TXN-013171,2026-01-17,09:15,Saturday,ITO,Rithala,Violet Line,22.5,Smart Card,Regular,Regular,0,5
TXN-013172,2026-02-28,22:45,Saturday,Kohat Enclave,Sarai,Red Line,15.0,QR Code,Regular,Regular,0,20
TXN-013173,2026-02-27,18:45,Friday,Sarai,Vidhan Sabha,Violet Line,36.0,Smart Card,Regular,Regular,0,50
TXN-013174,2026-01-15,08:00,Thursday,Shivaji Park,Ashok Park Main,Green Line,50.0,National Common Mobility Card,Student,Student,0,60
TXN-013175,2026-02-02,15:45,Monday,ITO,Race Course,Violet Line,45.0,Smart Card,Student,Student,0,63
TXN-013176,2026-02-25,20:15,Wednesday,Model Town,Chawri Bazar,Yellow Line,45.0,Smart Card,Differently Abled,Differently Abled,0,63
TXN-013177,2026-02-19,14:30,Thursday,Saket,Janpath,Yellow Line,10.0,Token,Student,Student,0,59
TXN-013178,2026-01-04,09:30,Sunday,HUDA City Centre,Ghitorni,Yellow Line,50.0,Token,Female,Female,1,73
TXN-013179,2026-02-01,17:15,Sunday,Patel Chowk,Peeragarhi,Yellow Line,22.5,Smart Card,Female,Female,1,38
TXN-013180,2026-01-04,11:00,Sunday,Noida City Centre,Neelam Chowk Ajronda,Blue Line,22.5,Smart Card,Female,Female,1,20
TXN-013181,2026-01-24,07:00,Saturday,Dwarka Sector 21,Lajpat Nagar,Blue Line,15.0,Tourist Card,Female,Female,0,23
TXN-013182,2026-02-21,17:30,Saturday,MG Road,Bata Chowk,Yellow Line,60.0,QR Code,Regular,Regular,0,28
TXN-013183,2026-01-02,09:00,Friday,Tughlakabad,Neelam Chowk Ajronda,Violet Line,10.0,QR Code,Regular,Regular,0,58
TXN-013184,2026-01-19,22:15,Monday,Keshav Puram,Kirti Nagar,Red Line,13.5,Smart Card,Regular,Regular,0,70
TXN-013185,2026-01-09,17:15,Friday,Badkhal Mor,Arjan Garh,Violet Line,13.5,Smart Card,Student,Student,0,50
TXN-013186,2026-01-27,16:15,Tuesday,Netaji Subhash Place,Jama Masjid,Red Line,22.5,Smart Card,Regular,Regular,0,58
TXN-013187,2026-01-22,20:00,Thursday,Jangpura,Lal Quila,Violet Line,50.0,Token,Regular,Regular,0,37
TXN-013188,2026-01-01,09:45,Thursday,Pratap Nagar,Neelam Chowk Ajronda,Red Line,50.0,National Common Mobility Card,Regular,Regular,0,22
TXN-013189,2026-01-03,10:30,Saturday,Chhattarpur,Barakhamba Road,Yellow Line,60.0,Token,Differently Abled,Differently Abled,0,52
TXN-013190,2026-01-30,06:00,Friday,Kashmere Gate,IFFCO Chowk,Yellow Line,15.0,Token,Regular,Regular,0,25
TXN-013191,2026-02-12,08:15,Thursday,Old Faridabad,Civil Lines,Violet Line,30.0,Token,Female,Female,0,39
TXN-013192,2026-02-11,14:00,Wednesday,Haiderpur Badli Mor,Shastri Nagar,Yellow Line,13.5,Smart Card,Regular,Regular,0,67
TXN-013193,2026-02-09,11:15,Monday,NHPC Chowk,Maharaja Surajmal Stadium,Violet Line,25.0,National Common Mobility Card,Female,Female,0,57
TXN-013194,2026-02-08,13:00,Sunday,Pragati Maidan,Harkesh Nagar Okhla,Blue Line,25.0,Token,Student,Student,1,52
TXN-013195,2026-02-26,09:00,Thursday,Pulbangash,Maharaja Surajmal Stadium,Red Line,25.0,QR Code,Regular,Regular,1,15
TXN-013196,2026-02-04,09:30,Wednesday,Lajpat Nagar,Nangloi Railway Station,Violet Line,45.0,Smart Card,Regular,Regular,0,10
TXN-013197,2026-01-29,09:30,Thursday,Ghitorni,Rajiv Chowk,Yellow Line,20.0,National Common Mobility Card,Regular,Regular,0,7
TXN-013198,2026-01-19,12:30,Monday,Khan Market,Jahangirpuri,Violet Line,13.5,Smart Card,Female,Female,0,70
TXN-013199,2026-02-14,09:45,Saturday,Haiderpur Badli Mor,Mandi House,Yellow Line,13.5,Smart Card,Regular,Regular,0,21
TXN-013200,2026-01-05,18:30,Monday,Saket,Shastri Nagar,Yellow Line,20.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,29
TXN-013201,2026-02-20,09:15,Friday,Jama Masjid,Udyog Bhawan,Violet Line,30.0,QR Code,Regular,Regular,0,21
TXN-013202,2026-02-05,08:00,Thursday,Haiderpur Badli Mor,Welcome,Yellow Line,40.0,National Common Mobility Card,Regular,Regular,0,56
TXN-013203,2026-02-23,05:00,Monday,Pitampura,Janakpuri West,Red Line,20.0,QR Code,Regular,Regular,0,34
TXN-013204,2026-01-25,21:00,Sunday,Lajpat Nagar,Neelam Chowk Ajronda,Violet Line,40.0,Token,Student,Student,1,60
TXN-013205,2026-02-25,19:15,Wednesday,Tughlakabad,Nangloi,Violet Line,10.0,Token,Regular,Regular,0,65
TXN-013206,2026-02-05,09:30,Thursday,Chawri Bazar,New Delhi,Yellow Line,13.5,Smart Card,Student,Student,0,10
TXN-013207,2026-01-04,12:45,Sunday,Noida City Centre,Green Park,Blue Line,30.0,Token,Female,Female,1,16
TXN-013208,2026-02-04,17:30,Wednesday,Khan Market,Kailash Colony,Violet Line,40.0,National Common Mobility Card,Regular,Regular,0,52
TXN-013209,2026-01-26,08:30,Monday,Saket,Shahdara,Yellow Line,18.0,Smart Card,Female,Female,1,56
TXN-013210,2026-01-19,19:00,Monday,Inderlok,Kohat Enclave,Red Line,30.0,Token,Regular,Regular,0,8
TXN-013211,2026-02-13,18:45,Friday,Rajendra Place,Punjabi Bagh,Blue Line,45.0,Smart Card,Student,Student,0,59
TXN-013212,2026-02-12,08:30,Thursday,Madipur,Bata Chowk,Green Line,54.0,Smart Card,Regular,Regular,0,22
TXN-013213,2026-01-02,09:00,Friday,Moolchand,Harkesh Nagar Okhla,Violet Line,30.0,Token,Student,Student,0,35
TXN-013214,2026-01-23,09:15,Friday,Tis Hazari,HUDA City Centre,Red Line,18.0,Smart Card,Regular,Regular,0,73
TXN-013215,2026-01-22,08:45,Thursday,Kirti Nagar,Peeragarhi,Blue Line,36.0,Smart Card,Regular,Regular,0,32
TXN-013216,2026-01-17,07:30,Saturday,Mewala Maharajpur,Rajdhani Park,Violet Line,15.0,Token,Regular,Regular,0,56
TXN-013217,2026-01-19,09:30,Monday,Ramesh Nagar,Central Secretariat,Blue Line,54.0,Smart Card,Regular,Regular,0,68
TXN-013218,2026-01-27,17:00,Tuesday,Shivaji Park,Qutab Minar,Green Line,18.0,Smart Card,Regular,Regular,0,52
TXN-013219,2026-02-15,12:00,Sunday,Vishwavidyalaya,Inderlok,Yellow Line,10.0,Token,Senior Citizen,Senior Citizen,1,22
TXN-013220,2026-01-06,19:30,Tuesday,MG Road,Welcome,Yellow Line,18.0,Smart Card,Regular,Regular,0,24
TXN-013221,2026-02-26,08:00,Thursday,Green Park,Shastri Park,Yellow Line,27.0,Smart Card,Female,Female,1,71
TXN-013222,2026-02-23,09:30,Monday,Punjabi Bagh,Rajendra Place,Green Line,18.0,Smart Card,Regular,Regular,0,27
TXN-013223,2026-01-11,19:45,Sunday,Bata Chowk,Jor Bagh,Violet Line,50.0,Token,Regular,Regular,1,14
TXN-013224,2026-01-10,09:45,Saturday,Nangloi,Sarai,Green Line,30.0,QR Code,Regular,Regular,0,47
TXN-013225,2026-01-26,07:30,Monday,Adarsh Nagar,Paschim Vihar East,Yellow Line,50.0,QR Code,Regular,Regular,1,33
TXN-013226,2026-01-08,09:45,Thursday,Sarai,Janpath,Violet Line,60.0,Token,Regular,Regular,0,16
TXN-013227,2026-02-19,08:15,Thursday,Lajpat Nagar,Sultanpur,Violet Line,15.0,Token,Differently Abled,Differently Abled,0,35
TXN-013228,2026-01-02,16:00,Friday,Old Faridabad,Pratap Nagar,Violet Line,54.0,Smart Card,Senior Citizen,Senior Citizen,0,35
TXN-013229,2026-01-04,09:30,Sunday,Kalkaji Mandir,Sultanpur,Violet Line,18.0,Smart Card,Student,Student,1,7
TXN-013230,2026-01-10,11:15,Saturday,Haiderpur Badli Mor,Pitampura,Yellow Line,22.5,Smart Card,Senior Citizen,Senior Citizen,0,72
TXN-013231,2026-01-23,17:30,Friday,Khan Market,Peeragarhi,Violet Line,30.0,Token,Regular,Regular,0,69
TXN-013232,2026-02-14,08:00,Saturday,Jama Masjid,Pragati Maidan,Violet Line,60.0,Token,Senior Citizen,Senior Citizen,0,9
TXN-013233,2026-02-10,18:15,Tuesday,Yamuna Bank,Jahangirpuri,Blue Line,54.0,Smart Card,Student,Student,0,74
TXN-013234,2026-02-11,18:15,Wednesday,Rohini East,Badarpur Border,Red Line,18.0,Smart Card,Student,Student,0,69
TXN-013235,2026-02-21,09:15,Saturday,Nangloi,Pitampura,Green Line,40.0,Tourist Card,Female,Female,0,16
TXN-013236,2026-01-02,06:15,Friday,Mewala Maharajpur,Nangloi Railway Station,Violet Line,27.0,Smart Card,Regular,Regular,0,26
TXN-013237,2026-01-26,17:45,Monday,Rohini Sector 18,Indraprastha,Yellow Line,22.5,Smart Card,Regular,Regular,1,44
TXN-013238,2026-02-11,18:30,Wednesday,Paschim Vihar East,Janpath,Green Line,25.0,QR Code,Student,Student,0,73
TXN-013239,2026-01-12,17:00,Monday,Jama Masjid,Peeragarhi,Violet Line,30.0,Tourist Card,Regular,Regular,0,22
TXN-013240,2026-02-16,13:45,Monday,Maharaja Surajmal Stadium,Rohini West,Green Line,13.5,Smart Card,Female,Female,0,59
TXN-013241,2026-01-30,16:30,Friday,Adarsh Nagar,Pratap Nagar,Yellow Line,40.0,QR Code,Senior Citizen,Senior Citizen,0,49
TXN-013242,2026-02-20,17:15,Friday,Ashok Park Main,Samaypur Badli,Green Line,60.0,Token,Student,Student,0,21
TXN-013243,2026-02-26,20:00,Thursday,Lajpat Nagar,Guru Dronacharya,Violet Line,20.0,Token,Student,Student,1,12
TXN-013244,2026-02-04,19:15,Wednesday,Delhi Gate,INA,Violet Line,30.0,QR Code,Differently Abled,Differently Abled,0,38
TXN-013245,2026-01-01,07:45,Thursday,Nangloi Railway Station,Kalkaji Mandir,Green Line,60.0,Token,Regular,Regular,0,48
TXN-013246,2026-01-10,08:00,Saturday,Seelampur,Paschim Vihar East,Red Line,10.0,Token,Regular,Regular,0,20
TXN-013247,2026-02-08,08:00,Sunday,Tughlakabad,Peeragarhi,Violet Line,45.0,Smart Card,Differently Abled,Differently Abled,1,21
TXN-013248,2026-02-09,18:00,Monday,MG Road,Sarita Vihar,Yellow Line,15.0,QR Code,Regular,Regular,0,46
TXN-013249,2026-02-17,09:45,Tuesday,AIIMS,Badkhal Mor,Yellow Line,50.0,National Common Mobility Card,Regular,Regular,0,19
TXN-013250,2026-01-01,11:15,Thursday,Qutab Minar,Raja Nahar Singh,Yellow Line,40.0,Token,Regular,Regular,0,42
TXN-013251,2026-01-09,05:45,Friday,Seelampur,Indraprastha,Red Line,45.0,Smart Card,Differently Abled,Differently Abled,0,44
TXN-013252,2026-02-28,08:15,Saturday,Saket,Mewala Maharajpur,Yellow Line,15.0,QR Code,Regular,Regular,0,23
TXN-013253,2026-02-14,09:15,Saturday,Mewala Maharajpur,Civil Lines,Violet Line,60.0,Token,Regular,Regular,0,27
TXN-013254,2026-02-12,18:45,Thursday,Janakpuri West,Ramesh Nagar,Blue Line,22.5,Smart Card,Differently Abled,Differently Abled,0,40
TXN-013255,2026-01-21,05:15,Wednesday,Badkhal Mor,Barakhamba Road,Violet Line,30.0,QR Code,Differently Abled,Differently Abled,0,73
TXN-013256,2026-02-06,10:45,Friday,Bata Chowk,AIIMS,Violet Line,25.0,Token,Regular,Regular,0,19
