date,time,day,train_id,line,station,delay_minutes,delay_reason,weather,impact_level,affected_passengers,is_peak_hour,is_holiday,resolution_time_min
2026-01-10,23:20,Saturday,DMT-B016,Red Line,Kashmere Gate,22,Overcrowding,Rainy,High,827,0,0,35
2026-02-27,05:15,Friday,DMT-R006,Blue Line,Janakpuri West,15,Door Malfunction,Cloudy,Medium,588,0,0,28
2026-01-13,14:42,Tuesday,DMT-V006,Yellow Line,Adarsh Nagar,23,Overcrowding,Cloudy,High,896,0,0,29
2026-02-17,23:15,Tuesday,DMT-V016,Red Line,Kashmere Gate,37,Overcrowding,Foggy,High,1554,0,0,47
2026-01-01,18:33,Thursday,DMT-R025,Red Line,Rohini East,10,Door Malfunction,Smoggy,Medium,342,1,0,12
2026-01-14,13:34,Wednesday,DMT-B008,Yellow Line,Green Park,15,Technical Fault,Clear,Medium,615,0,0,17
2026-02-09,19:29,Monday,DMT-V021,Red Line,Inderlok,2,Technical Fault,Smoggy,Low,79,1,0,12
2026-01-03,15:47,Saturday,DMT-V006,Green Line,Madipur,14,Door Malfunction,Rainy,Medium,565,0,0,27
2026-01-08,16:06,Thursday,DMT-V004,Green Line,Udyog Nagar,28,Switch Failure,Smoggy,High,1237,0,0,40
2026-01-31,09:35,Saturday,DMT-V004,Violet Line,Sarita Vihar,65,Power Failure,Foggy,High,2860,1,0,71
2026-02-07,21:10,Saturday,DMT-Y005,Green Line,Paschim Vihar East,46,Signal Failure,Foggy,High,1867,0,0,60
2026-01-25,16:43,Sunday,DMT-Y011,Violet Line,Kailash Colony,14,Signal Failure,Clear,Medium,557,0,1,26
2026-02-03,14:57,Tuesday,DMT-B024,Blue Line,Moti Nagar,6,Door Malfunction,Rainy,Low,229,0,0,20
2026-01-18,09:27,Sunday,DMT-R004,Yellow Line,Vishwavidyalaya,18,Door Malfunction,Clear,Medium,640,1,1,20
2026-01-28,23:08,Wednesday,DMT-B005,Blue Line,Pragati Maidan,15,Track Maintenance,Clear,Medium,627,0,0,20
2026-01-17,15:19,Saturday,DMT-R002,Red Line,Pitampura,3,Weather Disruption,Clear,Low,126,0,0,7
2026-01-15,17:41,Thursday,DMT-R014,Yellow Line,Central Secretariat,22,Door Malfunction,Rainy,High,866,1,0,32
2026-01-12,12:43,Monday,DMT-G023,Violet Line,Neelam Chowk Ajronda,9,Overcrowding,Cloudy,Low,365,0,0,23
2026-01-09,16:40,Friday,DMT-Y002,Violet Line,Harkesh Nagar Okhla,5,Technical Fault,Rainy,Low,191,0,0,14
2026-02-28,13:55,Saturday,DMT-R009,Yellow Line,Chhattarpur,17,Door Malfunction,Clear,Medium,666,0,0,24
2026-01-31,13:35,Saturday,DMT-G022,Red Line,Pitampura,27,Power Failure,Cloudy,High,966,0,0,39
2026-01-23,19:59,Friday,DMT-Y019,Blue Line,Uttam Nagar East,52,Signal Failure,Clear,High,2225,1,0,65
2026-01-17,19:32,Saturday,DMT-B011,Violet Line,Sarai,50,Power Failure,Clear,High,1750,1,0,56
2026-02-16,09:27,Monday,DMT-G021,Red Line,Shastri Nagar,11,Overcrowding,Clear,Medium,407,1,0,15
2026-01-31,09:01,Saturday,DMT-G016,Green Line,Paschim Vihar West,58,Signal Failure,Foggy,High,2354,1,0,66
2026-01-19,11:22,Monday,DMT-R006,Green Line,Brigadier Hoshiar Singh,1,Weather Disruption,Foggy,Low,39,0,0,3
2026-02-08,11:24,Sunday,DMT-Y015,Blue Line,Dwarka Sector 8,7,Door Malfunction,Cloudy,Low,287,0,1,13
2026-01-13,05:17,Tuesday,DMT-R021,Yellow Line,Vidhan Sabha,17,Technical Fault,Cloudy,Medium,693,0,0,28
2026-01-19,20:17,Monday,DMT-B021,Red Line,Kashmere Gate,7,Passenger Emergency,Foggy,Low,289,0,0,18
2026-01-03,18:04,Saturday,DMT-V014,Violet Line,Sarai,29,Technical Fault,Clear,High,1235,1,0,37
2026-02-05,14:41,Thursday,DMT-R002,Yellow Line,Patel Chowk,44,Signal Failure,Cloudy,High,1786,0,0,56
2026-02-21,19:01,Saturday,DMT-G001,Yellow Line,Qutab Minar,9,Door Malfunction,Foggy,Low,333,1,0,19
2026-01-03,10:23,Saturday,DMT-V012,Red Line,Pratap Nagar,18,Weather Disruption,Clear,Medium,694,1,0,24
2026-01-16,08:57,Friday,DMT-B017,Red Line,Shastri Park,13,Overcrowding,Clear,Medium,559,1,0,17
2026-02-21,19:06,Saturday,DMT-B021,Violet Line,Central Secretariat,9,Power Failure,Cloudy,Low,388,1,0,16
2026-02-21,21:14,Saturday,DMT-Y007,Green Line,Madipur,21,Power Failure,Smoggy,High,831,0,0,27
2026-01-01,07:07,Thursday,DMT-V003,Blue Line,Dwarka Sector 8,11,Passenger Emergency,Cloudy,Medium,420,0,0,15
2026-02-01,15:11,Sunday,DMT-B007,Violet Line,Sarita Vihar,7,Technical Fault,Smoggy,Low,270,0,1,18
2026-02-06,15:08,Friday,DMT-G017,Yellow Line,Jahangirpuri,20,Weather Disruption,Rainy,High,816,0,0,26
2026-02-07,21:20,Saturday,DMT-V022,Red Line,Kashmere Gate,55,Power Failure,Cloudy,High,1958,0,0,57
2026-02-05,10:02,Thursday,DMT-B014,Red Line,Pratap Nagar,1,Passenger Emergency,Cloudy,Low,41,1,0,8
2026-01-16,14:56,Friday,DMT-B023,Blue Line,Karol Bagh,61,Track Maintenance,Foggy,High,2354,0,0,70
2026-01-22,13:46,Thursday,DMT-V018,Red Line,Kanhaiya Nagar,14,Platform Crowding,Clear,Medium,537,0,0,23
2026-02-02,20:25,Monday,DMT-G025,Violet Line,Escorts Mujesar,14,Security Alert,Rainy,Medium,506,0,0,18
2026-01-04,06:49,Sunday,DMT-R010,Red Line,Shahdara,18,Passenger Emergency,Foggy,Medium,756,0,1,20
2026-01-25,06:25,Sunday,DMT-G002,Red Line,Inderlok,13,Overcrowding,Cloudy,Medium,530,0,1,26
2026-01-05,19:42,Monday,DMT-R001,Violet Line,Badkhal Mor,15,Door Malfunction,Foggy,Medium,525,1,0,26
2026-02-20,16:05,Friday,DMT-V010,Green Line,Madipur,22,Passenger Emergency,Clear,High,897,0,0,29
2026-02-09,20:15,Monday,DMT-Y019,Green Line,Mundka,10,Passenger Emergency,Clear,Medium,402,0,0,15
2026-01-02,21:15,Friday,DMT-Y013,Blue Line,Barakhamba Road,1,Door Malfunction,Cloudy,Low,45,0,0,3
2026-01-21,18:54,Wednesday,DMT-Y014,Violet Line,Escorts Mujesar,23,Technical Fault,Rainy,High,970,1,0,26
2026-02-07,18:19,Saturday,DMT-G007,Yellow Line,Arjan Garh,13,Power Failure,Cloudy,Medium,499,1,0,20
2026-02-14,09:00,Saturday,DMT-V006,Green Line,Peeragarhi,16,Overcrowding,Rainy,Medium,678,1,0,20
2026-02-15,21:18,Sunday,DMT-Y009,Green Line,Peeragarhi,37,Track Maintenance,Foggy,High,1206,0,1,39
2026-02-01,06:19,Sunday,DMT-B004,Red Line,Rohini West,16,Security Alert,Clear,Medium,611,0,1,21
2026-02-21,23:09,Saturday,DMT-G012,Yellow Line,Chandni Chowk,15,Technical Fault,Foggy,Medium,609,0,0,29
2026-01-30,13:05,Friday,DMT-R012,Yellow Line,Chandni Chowk,23,Technical Fault,Rainy,High,860,0,0,35
2026-02-28,09:28,Saturday,DMT-Y007,Green Line,Maharaja Surajmal Stadium,19,Weather Disruption,Clear,Medium,862,1,0,29
2026-01-01,23:03,Thursday,DMT-B007,Green Line,Madipur,45,Signal Failure,Cloudy,High,1728,0,0,57
2026-01-12,12:22,Monday,DMT-V018,Green Line,Kirti Nagar,14,Door Malfunction,Foggy,Medium,509,0,0,16
2026-01-11,23:20,Sunday,DMT-Y012,Green Line,Brigadier Hoshiar Singh,10,Weather Disruption,Clear,Medium,444,0,1,18
2026-02-15,09:26,Sunday,DMT-V007,Blue Line,Uttam Nagar East,6,Switch Failure,Cloudy,Low,247,1,1,13
2026-02-18,22:08,Wednesday,DMT-B017,Yellow Line,Samaypur Badli,67,Power Failure,Foggy,High,2492,0,0,76
2026-01-05,17:51,Monday,DMT-G014,Yellow Line,Civil Lines,2,Door Malfunction,Clear,Low,68,1,0,14
2026-01-12,06:49,Monday,DMT-R009,Blue Line,Noida City Centre,7,Passenger Emergency,Clear,Low,291,0,0,18
2026-01-10,11:06,Saturday,DMT-R011,Green Line,Udyog Nagar,14,Power Failure,Clear,Medium,576,0,0,23
2026-01-01,23:41,Thursday,DMT-R003,Green Line,Nangloi Railway Station,20,Door Malfunction,Clear,High,820,0,0,23
2026-01-22,14:35,Thursday,DMT-V002,Green Line,Paschim Vihar East,19,Power Failure,Rainy,Medium,771,0,0,24
2026-01-05,16:26,Monday,DMT-G018,Violet Line,NHPC Chowk,24,Passenger Emergency,Clear,High,1056,0,0,27
2026-01-13,16:04,Tuesday,DMT-V013,Yellow Line,Model Town,16,Passenger Emergency,Clear,Medium,617,0,0,30
2026-01-27,14:45,Tuesday,DMT-V015,Red Line,Welcome,19,Door Malfunction,Foggy,Medium,779,0,0,23
2026-01-10,15:23,Saturday,DMT-R008,Red Line,Rohini West,22,Weather Disruption,Rainy,High,774,0,0,28
2026-01-16,22:22,Friday,DMT-B023,Blue Line,Yamuna Bank,9,Passenger Emergency,Clear,Low,329,0,0,21
2026-01-28,22:30,Wednesday,DMT-G015,Violet Line,Delhi Gate,16,Staff Shortage,Clear,Medium,732,0,0,30
2026-02-21,22:31,Saturday,DMT-Y013,Blue Line,Yamuna Bank,11,Passenger Emergency,Cloudy,Medium,475,0,0,22
2026-02-20,12:39,Friday,DMT-R002,Yellow Line,Jor Bagh,39,Signal Failure,Clear,High,1552,0,0,44
2026-02-24,16:19,Tuesday,DMT-Y022,Yellow Line,Haiderpur Badli Mor,24,Power Failure,Clear,High,873,0,0,29
2026-02-03,18:28,Tuesday,DMT-B017,Blue Line,Rajouri Garden,22,Weather Disruption,Rainy,High,836,1,0,33
2026-02-23,10:01,Monday,DMT-V016,Violet Line,Delhi Gate,13,Passenger Emergency,Clear,Medium,543,1,0,25
2026-01-05,09:26,Monday,DMT-V020,Blue Line,Noida City Centre,27,Passenger Emergency,Foggy,High,1036,1,0,38
2026-01-18,06:27,Sunday,DMT-Y023,Blue Line,Pragati Maidan,38,Signal Failure,Cloudy,High,1459,0,1,40
2026-02-26,05:32,Thursday,DMT-R017,Violet Line,Jangpura,6,Platform Crowding,Foggy,Low,234,0,1,18
2026-01-11,20:25,Sunday,DMT-B009,Blue Line,Moti Nagar,9,Technical Fault,Foggy,Low,374,0,1,16
2026-02-20,11:19,Friday,DMT-R017,Violet Line,Sarai,40,Signal Failure,Foggy,High,1864,0,0,51
2026-02-25,17:04,Wednesday,DMT-Y016,Violet Line,Lal Quila,45,Power Failure,Foggy,High,2079,1,0,49
2026-01-19,15:29,Monday,DMT-B001,Red Line,Netaji Subhash Place,11,Door Malfunction,Smoggy,Medium,517,0,0,22
2026-01-13,06:42,Tuesday,DMT-G007,Violet Line,Jama Masjid,17,Signal Failure,Clear,Medium,625,0,0,27
2026-02-04,05:06,Wednesday,DMT-B025,Red Line,Welcome,4,Platform Crowding,Clear,Low,156,0,0,12
2026-01-24,12:10,Saturday,DMT-V020,Violet Line,Harkesh Nagar Okhla,31,Signal Failure,Foggy,High,1109,0,0,40
2026-02-25,22:37,Wednesday,DMT-G008,Blue Line,Uttam Nagar East,32,Technical Fault,Rainy,High,1158,0,0,35
2026-02-18,11:01,Wednesday,DMT-Y013,Red Line,Welcome,74,Track Maintenance,Foggy,High,2708,0,0,76
2026-02-27,05:53,Friday,DMT-V023,Violet Line,Kalkaji Mandir,26,Track Maintenance,Rainy,High,910,0,0,29
2026-02-11,07:51,Wednesday,DMT-B011,Red Line,Pratap Nagar,20,Track Maintenance,Foggy,High,836,0,0,29
2026-01-11,10:43,Sunday,DMT-R002,Green Line,Peeragarhi,8,Power Failure,Clear,Low,320,1,1,22
2026-01-30,15:15,Friday,DMT-Y017,Green Line,Mundka,23,Door Malfunction,Foggy,High,970,0,0,37
2026-02-15,17:16,Sunday,DMT-R015,Green Line,Shivaji Park,46,Track Maintenance,Foggy,High,1683,1,1,53
2026-01-22,08:55,Thursday,DMT-R022,Red Line,Kashmere Gate,36,Overcrowding,Rainy,High,1281,1,0,44
2026-01-04,11:02,Sunday,DMT-B012,Blue Line,Noida Sector 16,46,Signal Failure,Cloudy,High,1904,0,1,50
2026-02-18,06:35,Wednesday,DMT-V013,Blue Line,Barakhamba Road,20,Overcrowding,Foggy,High,868,0,0,25
2026-01-23,07:40,Friday,DMT-G012,Violet Line,Lal Quila,37,Track Maintenance,Clear,High,1406,0,0,41
2026-01-04,11:49,Sunday,DMT-G002,Yellow Line,Green Park,21,Technical Fault,Clear,High,659,0,1,33
2026-02-16,22:50,Monday,DMT-Y019,Red Line,Pulbangash,15,Staff Shortage,Cloudy,Medium,591,0,0,25
2026-02-03,15:42,Tuesday,DMT-V003,Blue Line,Barakhamba Road,53,Track Maintenance,Smoggy,High,2321,0,0,61
2026-02-02,09:07,Monday,DMT-G012,Yellow Line,Race Course,7,Technical Fault,Clear,Low,271,1,0,16
2026-02-27,09:28,Friday,DMT-R014,Blue Line,Moti Nagar,9,Platform Crowding,Rainy,Low,351,1,0,18
2026-02-02,12:31,Monday,DMT-Y017,Blue Line,Rajendra Place,6,Signal Failure,Foggy,Low,246,0,0,12
2026-01-19,21:04,Monday,DMT-G002,Violet Line,JLN Stadium,7,Platform Crowding,Cloudy,Low,302,0,0,20
2026-01-19,07:47,Monday,DMT-B019,Yellow Line,New Delhi,29,Signal Failure,Clear,High,1322,0,0,35
2026-02-11,18:29,Wednesday,DMT-Y020,Green Line,Paschim Vihar West,23,Overcrowding,Clear,High,906,1,0,29
2026-01-28,15:52,Wednesday,DMT-V013,Red Line,Kohat Enclave,37,Overcrowding,Foggy,High,1376,0,0,41
2026-02-03,17:46,Tuesday,DMT-R021,Blue Line,Pragati Maidan,13,Overcrowding,Rainy,Medium,590,1,0,23
2026-01-05,23:49,Monday,DMT-G016,Red Line,Kanhaiya Nagar,44,Power Failure,Clear,High,1751,0,0,58
2026-02-12,10:04,Thursday,DMT-Y021,Green Line,Kirti Nagar,14,Technical Fault,Clear,Medium,532,1,0,26
2026-02-09,19:05,Monday,DMT-B005,Green Line,Paschim Vihar East,10,Weather Disruption,Foggy,Medium,428,1,0,14
2026-01-23,13:23,Friday,DMT-Y013,Yellow Line,Hauz Khas,25,Security Alert,Clear,High,1050,0,0,34
2026-02-10,14:58,Tuesday,DMT-Y009,Yellow Line,Samaypur Badli,24,Overcrowding,Clear,High,950,0,0,33
2026-02-07,18:17,Saturday,DMT-B021,Blue Line,Janakpuri West,15,Overcrowding,Clear,Medium,687,1,0,23
2026-01-10,17:13,Saturday,DMT-V013,Green Line,Brigadier Hoshiar Singh,11,Platform Crowding,Rainy,Medium,453,1,0,15
2026-01-24,20:44,Saturday,DMT-R014,Red Line,Dilshad Garden,1,Overcrowding,Cloudy,Low,41,0,0,15
2026-02-13,14:57,Friday,DMT-B022,Blue Line,Dwarka,62,Signal Failure,Foggy,High,2777,0,0,64
2026-02-17,16:38,Tuesday,DMT-G013,Yellow Line,Malviya Nagar,24,Door Malfunction,Cloudy,High,873,0,0,31
2026-01-20,18:02,Tuesday,DMT-G004,Yellow Line,Guru Dronacharya,7,Platform Crowding,Foggy,Low,259,1,0,21
2026-02-22,20:09,Sunday,DMT-B017,Yellow Line,Central Secretariat,9,Door Malfunction,Foggy,Low,356,0,1,15
2026-01-01,07:35,Thursday,DMT-G015,Red Line,Rohini West,11,Platform Crowding,Cloudy,Medium,426,0,0,13
2026-02-11,15:51,Wednesday,DMT-V008,Violet Line,Kashmere Gate,3,Weather Disruption,Foggy,Low,127,0,0,15
2026-02-19,22:31,Thursday,DMT-R004,Violet Line,Sector 28,13,Overcrowding,Cloudy,Medium,416,0,0,18
2026-02-28,07:55,Saturday,DMT-Y008,Red Line,Netaji Subhash Place,27,Power Failure,Foggy,High,1134,0,0,41
2026-01-25,23:07,Sunday,DMT-V020,Red Line,Netaji Subhash Place,16,Passenger Emergency,Cloudy,Medium,675,0,1,20
2026-02-24,10:09,Tuesday,DMT-B007,Red Line,Pitampura,22,Door Malfunction,Clear,High,906,1,0,24
2026-01-16,15:26,Friday,DMT-G019,Violet Line,Lajpat Nagar,26,Passenger Emergency,Foggy,High,1029,0,0,38
2026-02-26,15:58,Thursday,DMT-G023,Green Line,Nangloi,18,Switch Failure,Cloudy,Medium,702,0,1,32
2026-02-23,05:55,Monday,DMT-B015,Blue Line,Mandi House,44,Power Failure,Foggy,High,1760,0,0,48
2026-01-15,21:20,Thursday,DMT-R023,Yellow Line,Haiderpur Badli Mor,6,Staff Shortage,Foggy,Low,270,0,0,8
2026-02-22,13:13,Sunday,DMT-B016,Blue Line,Kirti Nagar,14,Door Malfunction,Foggy,Medium,562,0,1,28
2026-01-24,14:15,Saturday,DMT-V019,Blue Line,Ramesh Nagar,22,Security Alert,Foggy,High,805,0,0,33
2026-01-26,16:23,Monday,DMT-G014,Violet Line,Govindpuri,14,Door Malfunction,Clear,Medium,498,0,1,19
2026-01-09,05:17,Friday,DMT-B017,Blue Line,Noida Sector 15,39,Signal Failure,Cloudy,High,1482,0,0,42
2026-02-11,12:12,Wednesday,DMT-G008,Blue Line,Dwarka,7,Overcrowding,Clear,Low,261,0,0,21
2026-02-23,16:41,Monday,DMT-V013,Green Line,Udyog Nagar,28,Door Malfunction,Foggy,High,1024,0,0,32
2026-02-03,10:29,Tuesday,DMT-V023,Yellow Line,Central Secretariat,22,Door Malfunction,Foggy,High,880,1,0,34
2026-01-30,12:58,Friday,DMT-Y002,Blue Line,Barakhamba Road,19,Passenger Emergency,Clear,Medium,748,0,0,27
2026-02-09,18:23,Monday,DMT-B024,Blue Line,Yamuna Bank,9,Technical Fault,Rainy,Low,374,1,0,18
2026-02-14,23:45,Saturday,DMT-V012,Green Line,Madipur,11,Overcrowding,Foggy,Medium,420,0,0,13
2026-01-07,21:51,Wednesday,DMT-R010,Green Line,Satguru Ram Singh Marg,6,Signal Failure,Clear,Low,248,0,0,9
2026-01-27,20:47,Tuesday,DMT-Y005,Green Line,Rajdhani Park,57,Signal Failure,Clear,High,2086,0,0,68
2026-01-11,11:52,Sunday,DMT-G025,Yellow Line,Arjan Garh,8,Weather Disruption,Smoggy,Low,260,0,1,14
2026-02-27,22:06,Friday,DMT-R006,Yellow Line,Qutab Minar,49,Power Failure,Foggy,High,1989,0,0,58
2026-01-28,07:29,Wednesday,DMT-V020,Violet Line,Jasola Apollo,9,Signal Failure,Cloudy,Low,345,0,0,23
2026-01-06,23:01,Tuesday,DMT-V007,Red Line,Seelampur,19,Security Alert,Smoggy,Medium,832,0,0,29
2026-02-25,13:52,Wednesday,DMT-G001,Blue Line,Dwarka Sector 21,18,Weather Disruption,Foggy,Medium,687,0,0,29
2026-02-23,06:05,Monday,DMT-Y007,Red Line,Dilshad Garden,6,Platform Crowding,Cloudy,Low,254,0,0,9
2026-01-03,21:28,Saturday,DMT-V010,Blue Line,Noida City Centre,3,Security Alert,Foggy,Low,121,0,0,10
2026-02-15,19:57,Sunday,DMT-Y008,Green Line,Peeragarhi,3,Door Malfunction,Foggy,Low,126,1,1,7
2026-01-30,21:53,Friday,DMT-Y020,Green Line,Paschim Vihar East,10,Overcrowding,Clear,Medium,398,0,0,12
2026-01-05,09:59,Monday,DMT-R021,Red Line,Kanhaiya Nagar,3,Overcrowding,Cloudy,Low,116,1,0,17
2026-02-01,13:21,Sunday,DMT-Y025,Red Line,Kashmere Gate,6,Staff Shortage,Foggy,Low,248,0,1,13
2026-02-14,15:37,Saturday,DMT-R021,Green Line,Paschim Vihar East,22,Technical Fault,Clear,High,858,0,0,32
2026-02-03,16:26,Tuesday,DMT-V009,Violet Line,Sector 28,25,Passenger Emergency,Clear,High,1040,0,0,36
2026-01-16,13:16,Friday,DMT-R017,Red Line,Netaji Subhash Place,6,Overcrowding,Clear,Low,241,0,0,9
2026-01-12,10:35,Monday,DMT-V012,Blue Line,Janakpuri West,37,Weather Disruption,Rainy,High,1420,1,0,42
2026-02-10,08:09,Tuesday,DMT-R013,Red Line,Shahdara,57,Signal Failure,Smoggy,High,2394,1,0,65
2026-01-13,11:04,Tuesday,DMT-B001,Blue Line,Ramesh Nagar,1,Passenger Emergency,Foggy,Low,41,0,0,7
2026-02-01,21:10,Sunday,DMT-V007,Violet Line,Sarai,19,Door Malfunction,Clear,Medium,737,0,1,30
2026-02-26,12:56,Thursday,DMT-R009,Green Line,Punjabi Bagh,25,Platform Crowding,Clear,High,1025,0,1,29
2026-01-31,12:59,Saturday,DMT-B013,Violet Line,Badkhal Mor,6,Door Malfunction,Foggy,Low,259,0,0,18
2026-01-12,14:38,Monday,DMT-Y024,Green Line,Paschim Vihar West,6,Technical Fault,Cloudy,Low,219,0,0,11
2026-02-24,17:58,Tuesday,DMT-B002,Red Line,Rohini West,3,Platform Crowding,Cloudy,Low,125,1,0,6
2026-01-20,13:14,Tuesday,DMT-V016,Violet Line,Jangpura,36,Power Failure,Clear,High,1713,0,0,45
2026-02-14,09:37,Saturday,DMT-Y020,Green Line,Punjabi Bagh,58,Signal Failure,Foggy,High,2180,1,0,60
2026-02-05,14:48,Thursday,DMT-G018,Blue Line,Barakhamba Road,4,Door Malfunction,Clear,Low,171,0,0,15
2026-01-09,13:36,Friday,DMT-V024,Violet Line,Govindpuri,37,Signal Failure,Clear,High,1391,0,0,39
2026-02-10,08:03,Tuesday,DMT-V006,Blue Line,Noida Sector 15,36,Signal Failure,Clear,High,1425,1,0,48
2026-02-12,08:56,Thursday,DMT-V007,Yellow Line,Sikanderpur,25,Track Maintenance,Clear,High,920,1,0,38
2026-01-19,16:42,Monday,DMT-Y014,Violet Line,Bata Chowk,11,Signal Failure,Clear,Medium,492,0,0,15
2026-01-09,19:26,Friday,DMT-B013,Green Line,Kirti Nagar,28,Overcrowding,Clear,High,1265,1,0,41
2026-01-03,12:00,Saturday,DMT-V017,Yellow Line,AIIMS,6,Technical Fault,Cloudy,Low,234,0,0,14
2026-02-21,16:57,Saturday,DMT-G020,Green Line,Punjabi Bagh,6,Weather Disruption,Cloudy,Low,247,0,0,16
2026-02-11,19:30,Wednesday,DMT-G011,Red Line,Rohini West,26,Signal Failure,Foggy,High,962,1,0,38
2026-02-23,12:22,Monday,DMT-Y001,Blue Line,Rajiv Chowk,11,Overcrowding,Clear,Medium,437,0,0,15
2026-01-25,11:29,Sunday,DMT-V011,Violet Line,Kashmere Gate,24,Security Alert,Clear,High,998,0,1,33
2026-02-09,18:39,Monday,DMT-Y013,Green Line,Peeragarhi,8,Door Malfunction,Cloudy,Low,304,1,0,16
2026-02-20,06:44,Friday,DMT-B024,Yellow Line,Sultanpur,19,Door Malfunction,Foggy,Medium,714,0,0,33
2026-02-17,17:53,Tuesday,DMT-R004,Red Line,Kanhaiya Nagar,14,Passenger Emergency,Foggy,Medium,593,1,0,20
2026-02-01,13:49,Sunday,DMT-R018,Violet Line,JLN Stadium,7,Passenger Emergency,Clear,Low,316,0,1,19
2026-01-27,08:30,Tuesday,DMT-G025,Violet Line,Govindpuri,27,Weather Disruption,Foggy,High,1080,1,0,31
2026-01-23,13:30,Friday,DMT-B013,Violet Line,Jama Masjid,66,Track Maintenance,Rainy,High,2640,0,0,72
2026-01-09,14:47,Friday,DMT-V009,Yellow Line,Patel Chowk,23,Track Maintenance,Rainy,High,883,0,0,34
2026-01-29,20:41,Thursday,DMT-R023,Blue Line,Rajiv Chowk,27,Signal Failure,Cloudy,High,1177,0,0,33
2026-02-13,08:33,Friday,DMT-Y012,Yellow Line,HUDA City Centre,16,Door Malfunction,Cloudy,Medium,620,1,0,21
2026-02-28,20:45,Saturday,DMT-G005,Yellow Line,Arjan Garh,13,Technical Fault,Smoggy,Medium,517,0,0,24
2026-02-26,08:03,Thursday,DMT-B013,Red Line,Kashmere Gate,59,Signal Failure,Foggy,High,2430,1,1,68
2026-02-16,21:35,Monday,DMT-V002,Blue Line,Uttam Nagar East,6,Passenger Emergency,Cloudy,Low,231,0,0,18
2026-01-15,12:44,Thursday,DMT-Y002,Yellow Line,Samaypur Badli,2,Overcrowding,Clear,Low,86,0,0,12
2026-01-11,15:19,Sunday,DMT-R025,Blue Line,Pragati Maidan,15,Signal Failure,Smoggy,Medium,579,0,1,22
2026-01-11,10:59,Sunday,DMT-Y008,Yellow Line,Civil Lines,7,Weather Disruption,Foggy,Low,246,1,1,21
2026-01-29,08:35,Thursday,DMT-G012,Violet Line,Jama Masjid,21,Track Maintenance,Clear,High,911,1,0,26
2026-01-12,13:34,Monday,DMT-B018,Violet Line,Jangpura,14,Power Failure,Clear,Medium,523,0,0,20
2026-01-30,20:22,Friday,DMT-B019,Yellow Line,Ghitorni,9,Passenger Emergency,Foggy,Low,376,0,0,19
2026-01-13,13:43,Tuesday,DMT-B010,Red Line,Pratap Nagar,12,Overcrowding,Cloudy,Medium,475,0,0,25
2026-02-28,14:53,Saturday,DMT-V023,Violet Line,Central Secretariat,20,Overcrowding,Cloudy,High,908,0,0,28
2026-01-08,22:47,Thursday,DMT-G015,Red Line,Keshav Puram,25,Security Alert,Cloudy,High,1030,0,0,31
2026-01-19,15:22,Monday,DMT-Y010,Violet Line,Govindpuri,46,Track Maintenance,Clear,High,1637,0,0,54
2026-01-07,21:33,Wednesday,DMT-B022,Green Line,Ashok Park Main,26,Overcrowding,Smoggy,High,936,0,0,37
2026-02-06,19:32,Friday,DMT-V011,Blue Line,Noida City Centre,21,Technical Fault,Clear,High,793,1,0,32
2026-01-04,19:53,Sunday,DMT-V010,Green Line,Ashok Park Main,7,Technical Fault,Clear,Low,309,1,1,20
2026-01-03,17:03,Saturday,DMT-V024,Blue Line,Dwarka Sector 8,5,Staff Shortage,Clear,Low,179,1,0,19
2026-01-31,19:45,Saturday,DMT-G013,Blue Line,Dwarka,26,Overcrowding,Clear,High,946,1,0,37
2026-02-08,20:48,Sunday,DMT-Y006,Yellow Line,Guru Dronacharya,13,Technical Fault,Cloudy,Medium,501,0,1,25
2026-02-11,18:42,Wednesday,DMT-V023,Yellow Line,IFFCO Chowk,11,Door Malfunction,Clear,Medium,429,1,0,24
2026-01-22,09:51,Thursday,DMT-B002,Violet Line,Mandi House,6,Overcrowding,Foggy,Low,218,1,0,17
2026-01-26,05:47,Monday,DMT-G018,Red Line,Shastri Park,4,Overcrowding,Cloudy,Low,164,0,1,12
2026-02-21,16:17,Saturday,DMT-Y009,Red Line,Netaji Subhash Place,22,Overcrowding,Clear,High,954,0,0,30
2026-01-06,13:52,Tuesday,DMT-R001,Blue Line,Noida Sector 15,14,Overcrowding,Clear,Medium,554,0,0,17
2026-01-17,12:00,Saturday,DMT-V012,Violet Line,Lal Quila,5,Overcrowding,Foggy,Low,182,0,0,19
2026-02-16,13:48,Monday,DMT-G009,Yellow Line,Jahangirpuri,12,Door Malfunction,Clear,Medium,552,0,0,23
2026-01-17,17:54,Saturday,DMT-V017,Blue Line,Kirti Nagar,53,Signal Failure,Cloudy,High,2014,1,0,57
2026-01-01,20:18,Thursday,DMT-R005,Blue Line,Ramesh Nagar,11,Overcrowding,Foggy,Medium,402,0,0,25
2026-01-18,10:53,Sunday,DMT-V012,Green Line,Nangloi,6,Power Failure,Cloudy,Low,223,1,1,10
2026-01-17,07:48,Saturday,DMT-G015,Green Line,Madipur,22,Door Malfunction,Cloudy,High,853,0,0,29
2026-01-04,19:37,Sunday,DMT-B024,Yellow Line,Rajiv Chowk,5,Passenger Emergency,Foggy,Low,200,1,1,7
2026-02-19,15:43,Thursday,DMT-G001,Green Line,Udyog Nagar,53,Track Maintenance,Foggy,High,2130,0,0,65
